region,price,year,manufacturer,model,condition,odometer,title_status,transmission,type,paint_color,state,lat,long
string,numeric,numeric,string,string,enum,numeric,enum,enum,enum,enum,enum,numeric,numeric
boise,14991,2018,mazda,mazda3 4-door,excellent,65840,clean,manual,sedan,blue,id,43.61855,-116.317324
boise,0,2014,mazda,mazda3 i touring,,70992,clean,automatic,sedan,,id,43.602087,-116.505746
boise,8000,2008,mazda,mazda3,,130000,clean,manual,,,id,44.826576,-117.762493
boise,20460,2017,mazda,mazda3 5-door,,10205,clean,automatic,hatchback,,id,43.620365,-116.321524
boise,13991,2018,mazda,mazda3 4-door,excellent,1,clean,manual,sedan,blue,id,43.634,-116.3419
boise,14991,2018,mazda,mazda3,,65840,clean,automatic,sedan,blue,id,38.597771,-121.403061
boise,9999,2012,mazda,mazda3,,61857,clean,automatic,sedan,grey,id,44.06509,-116.92924
boise,9372,2012,mazda,mazda3,,113144,clean,automatic,sedan,white,id,43.618712,-116.300339
boise,175,2010,mazda,3 sport,excellent,146114,clean,automatic,sedan,black,id,43.627287,-116.245807
boise,175,2010,mazda,3 sport,excellent,146114,clean,automatic,sedan,black,id,43.627287,-116.245807
boise,25000,2019,mazda,3,like new,8700,clean,automatic,hatchback,red,id,43.6322,-116.2052
lewiston / clarkston,18995,2018,mazda,mazda3,,47833,clean,automatic,other,red,id,46.206891,-116.896288
lewiston / clarkston,9980,2011,mazda,mazda3,,131239,clean,automatic,sedan,black,id,47.692931,-117.411632
lewiston / clarkston,0,2010,mazda,mazda3,,135686,clean,automatic,sedan,blue,id,47.692931,-117.411632
pullman / moscow,0,2004,mazda,mazda3,,147274,clean,automatic,hatchback,blue,id,47.656773,-117.218613
pullman / moscow,9980,2011,mazda,mazda3,,131239,clean,automatic,sedan,black,id,47.692931,-117.411632
pullman / moscow,0,2010,mazda,mazda3,,135686,clean,automatic,sedan,blue,id,47.692931,-117.411632
spokane / coeur d'alene,0,2004,mazda,mazda3,,147274,clean,automatic,hatchback,blue,id,47.656773,-117.218613
spokane / coeur d'alene,7495,2010,mazda,mazda3,good,151543,clean,automatic,hatchback,red,id,47.664,-117.5638
spokane / coeur d'alene,6995,2006,mazda,mazda3,good,126391,clean,automatic,hatchback,grey,id,47.664,-117.5638
spokane / coeur d'alene,9980,2011,mazda,mazda3,,131239,clean,automatic,sedan,black,id,47.692931,-117.411632
spokane / coeur d'alene,0,2004,mazda,mazda3,,147274,clean,automatic,hatchback,blue,id,47.656773,-117.218613
spokane / coeur d'alene,7500,2012,mazda,3,excellent,126622,clean,manual,hatchback,silver,id,47.6421,-117.1977
spokane / coeur d'alene,13000,2015,mazda,3,excellent,101791,clean,automatic,hatchback,white,id,47.4943,-117.5834
spokane / coeur d'alene,9997,2012,mazda,mazda3,excellent,68782,clean,manual,hatchback,silver,id,47.737767,-117.412158
spokane / coeur d'alene,8497,2011,mazda,mazda3,excellent,91189,clean,manual,sedan,silver,id,47.737767,-117.412158
spokane / coeur d'alene,7495,2010,mazda,mazda3,good,151543,clean,automatic,hatchback,red,id,47.664,-117.5638
spokane / coeur d'alene,6995,2006,mazda,mazda3,good,126391,clean,automatic,hatchback,grey,id,47.664,-117.5638
spokane / coeur d'alene,0,2004,mazda,mazda3,,147274,clean,automatic,hatchback,blue,id,47.656773,-117.218613
spokane / coeur d'alene,16995,2015,mazda,mazda3 s touring,,60612,clean,automatic,hatchback,black,id,47.656368,-117.311258
spokane/coeurd'alene,8320,2012,mazda,mazda3 i touring,,139568,clean,automatic,sedan,,id,47.656981,-117.175501
spokane/coeurd'alene,8995,2013,mazda,mazda3 i touring,,87870,clean,automatic,sedan,grey,id,47.656893,-117.31189
spokane/coeurd'alene,7495,2010,mazda,mazda3,good,151543,clean,automatic,hatchback,red,id,47.664,-117.5638
spokane/coeurd'alene,6995,2006,mazda,mazda3,good,126391,clean,automatic,hatchback,grey,id,47.664,-117.5638
chicago,5740,2010,mazda,3,good,118500,clean,automatic,sedan,silver,il,41.976303,-88.007441
chicago,4800,2013,mazda,3,excellent,123000,clean,automatic,,,il,41.8378,-87.7602
chicago,18590,2014,mazda,mazda3 s grand touring,good,42371,clean,other,sedan,silver,il,41.83,-87.68
chicago,16990,2015,mazda,mazda3 s grand touring,good,50811,clean,other,sedan,red,il,41.83,-87.68
chicago,4995,2011,mazda,mazda3 i sport,,122949,,manual,sedan,black,il,41.572305,-88.113993
chicago,15949,2017,mazda,mazda3 sport,excellent,65064,,automatic,sedan,,il,41.806344,-87.723149
chicago,1300,2005,mazda,mazda3,,1,clean,automatic,hatchback,blue,il,41.622595,-87.633814
chicago,1700,2008,mazda,mazda3,,1,clean,automatic,sedan,black,il,41.622595,-87.633814
chicago,1300,2005,mazda,mazda3,,1,clean,automatic,sedan,,il,41.622595,-87.633814
chicago,2500,2013,mazda,mazda3,,1,clean,automatic,sedan,silver,il,41.622595,-87.633814
chicago,18990,2018,mazda,mazda3 touring sedan 4d,good,18553,clean,other,sedan,white,il,41.88,-87.78
chicago,8495,2014,mazda,3 grand touring,excellent,103870,clean,automatic,sedan,brown,il,41.55,-87.4569
chicago,4999,2008,mazda,mazda3 i sport,,118374,clean,automatic,sedan,,il,42.03685,-88.264418
chicago,4977,2007,mazda,mazda3 s grand touring,,134099,clean,manual,sedan,black,il,41.52423,-88.098659
quadcities IA/IL,13952,2017,mazda,mazda3,,82595,clean,automatic,,,il,41.514746,-90.423671
quadcities IA/IL,12673,2016,mazda,mazda3 sport,,69900,clean,automatic,,,il,41.51473,-90.423644
quadcities IA/IL,4299,2009,mazda,3,good,151000,clean,automatic,SUV,black,il,41.4913,-90.5648
quadcities IA/IL,12423,2016,mazda,3 i-sport,,73147,clean,automatic,,,il,41.514706,-90.423773
rockford,4395,2006,mazda,3,excellent,122000,clean,automatic,sedan,,il,42.327379,-89.027689
rockford,8500,2015,mazda,3,excellent,81000,clean,automatic,,red,il,42.2514,-89.0235
rockford,6495,2013,mazda,mazda3,,158867,clean,automatic,,,il,42.3295,-89.0335
southernillinois,5950,2011,mazda,3,good,103000,clean,automatic,,,il,38.31816,-88.878824
stlouis MO,1800,2009,mazda,3,good,174000,clean,automatic,,black,il,38.4566,-90.3282
stlouis MO,5450,2010,mazda,mazda3,,150262,clean,other,,,il,38.4069,-90.4381
stlouis MO,18990,2018,mazda,mazda3 touring sedan 4d,good,18553,clean,other,sedan,white,il,38.63,-90.24
stlouis MO,7250,2011,mazda,mazda3,good,96382,rebuilt,automatic,sedan,silver,il,38.479493,-90.741664
stlouis MO,5450,2010,mazda,mazda3,,150262,clean,other,,,il,38.4069,-90.4381
stlouis MO,5700,2010,mazda,3,excellent,99000,clean,automatic,sedan,black,il,38.805,-89.9637
st louis  MO,5450,2010,mazda,mazda3,,150262,clean,other,,,il,38.4069,-90.4381
st louis  MO,5900,2013,mazda,3,good,121000,clean,automatic,sedan,silver,il,38.8069,-90.3401
fort wayne,12400,2017,mazda,3 sport sedan 4d,excellent,59752,clean,manual,sedan,silver,in,40.734274,-85.187376
indianapolis,4900,2010,mazda,3 sport,excellent,155000,clean,automatic,sedan,black,in,39.6789,-86.1302
indianapolis,5300,2013,mazda,mazda3 i sport,good,186000,clean,automatic,sedan,black,in,39.7154,-86.0933
indianapolis,18990,2018,mazda,mazda3 touring sedan 4d,good,18553,clean,other,sedan,white,in,39.77,-86.14
indianapolis,2672,2004,mazda,mazda3,,167322,clean,manual,,silver,in,39.720422,-86.353668
indianapolis,4995,2009,mazda,3 s sport,excellent,170469,clean,automatic,hatchback,red,in,39.684518,-86.133564
indianapolis,6995,2012,mazda,3 i-touring,excellent,125699,clean,automatic,sedan,black,in,39.684419,-86.133435
indianapolis,8500,2015,mazda,mazda3,excellent,132000,clean,automatic,sedan,red,in,39.721344,-86.091048
south bend / michiana,7895,2010,mazda,mazda3,,107444,clean,automatic,,,in,41.604567,-85.872891
south bend / michiana,7500,2012,mazda,3,excellent,75011,rebuilt,automatic,hatchback,silver,in,41.7101,-85.9729
south bend / michiana,8450,2013,mazda,3 i gt,excellent,72500,rebuilt,automatic,sedan,black,in,41.801027,-86.075219
south bend / michiana,7895,2010,mazda,mazda3,,107444,clean,automatic,,,in,41.604567,-85.872891
cedar rapids,6695,2013,mazda,mazda3,good,131337,clean,automatic,sedan,white,ia,42.011896,-91.635014
cedar rapids,7995,2011,mazda,mazda3,good,101471,clean,automatic,hatchback,grey,ia,42.011896,-91.635014
cedar rapids,3800,2008,mazda,3,fair,94000,clean,manual,sedan,red,ia,42.0327,-91.6192
cedar rapids,5900,2010,mazda,3,excellent,115428,clean,automatic,hatchback,black,ia,41.9521,-91.6853
des moines,6995,2010,mazda,mazda3,excellent,143040,clean,automatic,sedan,,ia,41.600976,-93.58129
des moines,13850,2017,mazda,3 touring,excellent,18062,rebuilt,automatic,hatchback,silver,ia,41.2949,-96.0546
des moines,4400,2006,mazda,mazda3,excellent,112000,clean,automatic,wagon,blue,ia,42.484503,-92.324974
des moines,3500,2004,mazda,3,good,143000,clean,automatic,coupe,grey,ia,41.181205,-93.729108
des moines,5995,2010,mazda,3,,141012,clean,automatic,,,ia,41.627312,-93.651731
des moines,7950,2012,mazda,3i touring,,82036,salvage,automatic,sedan,grey,ia,41.580333,-93.557639
dubuque,2900,2008,mazda,3,,104739,salvage,automatic,,,ia,42.4649,-90.6829
omaha / council bluffs,11495,2016,mazda,mazda3,excellent,95247,clean,automatic,hatchback,red,ia,41.23329,-96.157814
omaha / council bluffs,3500,2005,mazda,3,excellent,140907,clean,manual,hatchback,orange,ia,41.241382,-95.991546
omaha / council bluffs,5200,2013,mazda,3,excellent,140907,clean,automatic,sedan,grey,ia,41.241382,-95.991546
omaha / council bluffs,9995,2015,mazda,mazda3,,36795,rebuilt,automatic,sedan,grey,ia,41.207382,-96.023096
omaha / council bluffs,5200,2013,mazda,3,excellent,140907,clean,automatic,sedan,grey,ia,41.241382,-95.991546
omaha / council bluffs,13850,2017,mazda,3 touring,excellent,18062,rebuilt,automatic,hatchback,silver,ia,41.2949,-96.0546
omaha / council bluffs,3500,2005,mazda,3,excellent,140907,clean,manual,hatchback,orange,ia,41.241382,-95.991546
sioux city,4750,2013,mazda,mazda3,,170000,clean,automatic,sedan,silver,ia,42.537373,-96.744147
waterloo / cedar falls,4400,2006,mazda,mazda3,excellent,112000,clean,automatic,wagon,blue,ia,42.484503,-92.324974
kansas city  MO,5995,2007,mazda,3,,227000,clean,automatic,,,ks,38.9985,-94.1399
kansas city  MO,4950,2007,mazda,mazda3 i sport,,139300,clean,automatic,sedan,silver,ks,39.0803,-94.7806
kansas city  MO,16990,2015,mazda,mazda3 s grand touring,good,50811,clean,other,sedan,red,ks,39.09,-94.58
kansas city  MO,6197,2011,mazda,mazda3,,131140,clean,automatic,sedan,,ks,39.029278,-94.692924
kansas city  MO,6700,2010,mazda,3i,excellent,102557,clean,manual,sedan,silver,ks,38.620535,-94.680939
kansas city  MO,5450,2012,mazda,mazda3,excellent,170117,clean,automatic,sedan,black,ks,39.065235,-94.857983
kansas city  MO,0,2005,mazda,mazda3,,180713,clean,automatic,,,ks,38.943781,-94.436011
kansas city  MO,9491,2012,mazda,mazda3,,94034,clean,automatic,sedan,grey,ks,39.030074,-94.281498
kansas city  MO,5995,2007,mazda,3,,227000,clean,automatic,,,ks,38.9985,-94.1399
kansas city  MO,15590,2015,mazda,mazda3 i sv sedan 4d,good,23726,clean,other,sedan,red,ks,39.09,-94.58
kansas city  MO,1650,2004,mazda,mazda3,good,176000,clean,automatic,sedan,silver,ks,39.1776,-94.6321
kansas city  MO,6995,2008,mazda,mazda3 i sport,,153058,clean,automatic,sedan,blue,ks,39.221593,-94.470999
kansas city  MO,8495,2013,mazda,mazda3 i sv,,110589,clean,automatic,sedan,white,ks,39.221593,-94.470999
kansas city  MO,6197,2011,mazda,mazda3,,131140,clean,automatic,sedan,,ks,39.029278,-94.692924
kansas city  MO,4950,2007,mazda,mazda3 i sport,,139300,clean,manual,sedan,silver,ks,39.0803,-94.7806
kansas city  MO,5995,2007,mazda,3,,227000,clean,automatic,,,ks,38.9985,-94.1399
kansas city  MO,6197,2011,mazda,mazda3 sdn auto i sport,excellent,131140,,automatic,sedan,,ks,39.029236,-94.692922
manhattan,6495,2010,mazda,mazda3,,150776,clean,automatic,other,white,ks,39.040495,-96.829087
wichita,8750,2013,mazda,3,excellent,81300,clean,automatic,hatchback,grey,ks,37.7667,-97.2805
wichita,6950,2012,mazda,3,,110124,clean,automatic,,,ks,37.559442,-97.333923
wichita,11495,2015,mazda,mazda3,excellent,75267,clean,automatic,sedan,brown,ks,37.668,-97.3591
wichita,8999,2013,mazda,3,excellent,81300,clean,automatic,hatchback,grey,ks,37.7667,-97.2805
wichita,10999,2016,mazda,mazda3,excellent,65014,clean,automatic,sedan,black,ks,37.6662,-97.3165
wichita,5995,2013,mazda,3,excellent,82000,rebuilt,automatic,sedan,grey,ks,37.6076,-97.3084
wichita,10999,2016,mazda,mazda3,excellent,65014,clean,automatic,sedan,black,ks,37.6662,-97.3165
wichita,3750,2007,mazda,3,,131000,rebuilt,automatic,,white,ks,37.694527,-97.412873
lexington,10981,2014,mazda,mazda3,excellent,79511,clean,automatic,sedan,red,ky,37.911918,-84.559276
lexington,14984,2016,mazda,mazda3,,65220,clean,automatic,sedan,,ky,38.219687,-84.541856
louisville,5995,2016,mazda,3,like new,76881,rebuilt,automatic,,red,ky,34.135223,-84.247971
louisville,18995,2016,mazda,mazda3,,114229,clean,automatic,hatchback,black,ky,38.153183,-85.693732
owensboro,9850,2015,mazda,3,,135000,clean,automatic,,black,ky,37.788217,-87.05678
baton rouge,15990,2014,mazda,mazda3 i touring hatchback,good,28647,clean,other,hatchback,,la,30.44,-91.12
baton rouge,21590,2020,mazda,mazda3 preferred sedan 4d,good,2514,clean,other,sedan,red,la,30.44,-91.12
new orleans,3890,2010,mazda,3,,142000,clean,automatic,,grey,la,30.0129,-90.1915
new orleans,5795,2008,mazda,3,,142655,clean,automatic,sedan,blue,la,29.993717,-90.181751
new orleans,0,2018,mazda,3,,38440,clean,automatic,,,la,29.9871,-90.1695
new orleans,0,2018,mazda,3,,38440,clean,automatic,,,la,29.9871,-90.1695
new orleans,0,2018,mazda,3,,38440,clean,automatic,,,la,29.9871,-90.1695
new orleans,5795,2008,mazda,3,,142655,clean,automatic,sedan,blue,la,29.993717,-90.181751
new orleans,5795,2008,mazda,3,,142655,clean,automatic,sedan,blue,la,29.993717,-90.181751
new orleans,6500,2013,mazda,3,good,101700,lien,automatic,sedan,blue,la,30.0056,-90.0644
new orleans,5795,2008,mazda,3,,142655,clean,automatic,sedan,blue,la,29.993717,-90.181751
maine,4500,2010,mazda,3,excellent,146671,clean,automatic,hatchback,grey,me,43.807255,-69.992557
maine,7499,2012,mazda,3 s grand touring,excellent,131540,clean,manual,,,me,44.274287,-70.271233
maine,5950,2013,mazda,3 i touring 2.0l,excellent,150000,clean,automatic,hatchback,blue,me,42.977392,-71.455185
maine,400,2006,mazda,3,salvage,165000,clean,automatic,,,me,47.2826,-68.3917
maine,6495,2010,mazda,3,excellent,98040,clean,automatic,sedan,black,me,42.701563,-71.314316
maine,10990,2015,mazda,mazda3,,78500,clean,manual,,,me,43.452464,-70.496353
maine,3995,2012,mazda,mazda3,,180772,clean,manual,hatchback,,me,42.8874,-71.302
maine,6300,2013,mazda,3i,,100000,clean,manual,,black,me,43.155987,-70.81432
annapolis,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,md,38.97,-76.5
baltimore,15500,2016,mazda,3,excellent,26397,clean,automatic,hatchback,red,md,39.3337,-76.6098
baltimore,4300,2008,mazda,3,like new,192000,clean,automatic,sedan,red,md,39.1618,-76.6297
baltimore,1750,2006,mazda,3,good,234,clean,manual,hatchback,black,md,39.5303,-76.3153
baltimore,5900,2007,mazda,3,excellent,115342,clean,manual,sedan,black,md,39.443487,-76.487846
baltimore,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,md,39.3,-76.61
baltimore,0,2018,mazda,mazda3,,51857,clean,automatic,hatchback,blue,md,38.823449,-76.947378
baltimore,4500,2004,mazda,3,excellent,89000,clean,manual,sedan,silver,md,39.405345,-76.927537
baltimore,0,2017,mazda,mazda3,,81138,clean,automatic,hatchback,white,md,38.63344,-76.90409
baltimore,6995,2012,mazda,mazda3,,124081,clean,automatic,hatchback,blue,md,39.492412,-76.674443
baltimore,7600,2014,mazda,3 skyactiv,excellent,107000,clean,automatic,sedan,grey,md,39.6264,-75.8458
baltimore,11795,2014,mazda,mazda3,,83327,clean,automatic,hatchback,blue,md,39.492412,-76.674443
baltimore,2100,2005,mazda,mazda3,,193292,clean,automatic,sedan,,md,39.433086,-76.343119
baltimore,15999,2018,mazda,mazda3,,30387,clean,automatic,sedan,,md,39.354283,-76.699138
eastern shore,6995,2009,mazda,3s touring,excellent,127693,clean,automatic,,silver,md,38.5596,-75.2113
eastern shore,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,md,38.33,-75.08
eastern shore,9500,2013,mazda,3,excellent,55000,clean,manual,wagon,red,md,38.7768,-76.0758
frederick,13977,2013,mazda,mazda3,,117600,clean,manual,hatchback,red,md,38.746031,-77.506607
southern maryland,14990,2015,mazda,mazda3 i sv sedan 4d,good,51323,clean,other,sedan,brown,md,38.82,-77.08
southern maryland,0,2017,mazda,mazda3,,81138,clean,automatic,hatchback,white,md,38.63344,-76.90409
western maryland,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,md,33.7865,-84.4454
western maryland,4999,2008,mazda,3,excellent,133700,clean,manual,hatchback,,md,39.6573,-77.6921
boston,15990,2013,mazda,mazda3 i touring hatchback,good,26490,clean,other,hatchback,red,ma,42.26,-71
boston,6995,2010,mazda,mazda3,excellent,123554,clean,automatic,sedan,black,ma,42.833518,-71.107205
boston,3000,2006,mazda,3,good,151000,clean,automatic,,grey,ma,42.4633,-71.0111
boston,19990,2018,mazda,mazda3 touring hatchback,good,14063,clean,other,hatchback,blue,ma,42.35,-71.06
boston,19990,2018,mazda,mazda3 touring sedan 4d,good,16524,clean,other,sedan,black,ma,42.37,-71.11
boston,6995,2010,mazda,mazda3,good,134000,clean,automatic,hatchback,grey,ma,42.30506,-71.05577
boston,6995,2011,mazda,mazda3,good,120000,clean,automatic,hatchback,blue,ma,42.30506,-71.05577
boston,4195,2010,mazda,3,excellent,170000,clean,manual,sedan,grey,ma,42.7846,-71.2176
boston,4995,2010,mazda,3,,129000,clean,automatic,sedan,grey,ma,42.080347,-70.937772
boston,6995,2013,mazda,mazda3,,100531,clean,automatic,sedan,black,ma,42.023457,-71.142876
boston,9250,2011,mazda,mazda3,,64830,clean,automatic,sedan,silver,ma,42.68101,-71.42583
boston,5950,2013,mazda,3 i touring 2.0l,excellent,150000,clean,automatic,hatchback,blue,ma,42.9774,-71.455014
boston,4295,2008,mazda,3,,129121,clean,automatic,,,ma,42.2836,-71.1295
boston,8995,2016,mazda,mazda3,excellent,102000,clean,manual,sedan,blue,ma,43.188723,-71.504929
boston,7490,2013,mazda,3 6 speed,like new,151900,clean,manual,sedan,grey,ma,41.98208,-70.694617
boston,4995,2010,mazda,3,,129000,clean,automatic,sedan,grey,ma,42.080347,-70.937772
cape cod / islands,4800,2007,mazda,mazda3,,107000,clean,automatic,,,ma,41.9296,-71.3009
south coast,11200,2015,mazda,3,excellent,147600,clean,automatic,,blue,ma,-23.023822,-101.199306
south coast,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,ma,42.35,-71.06
western massachusetts,3000,2006,mazda,3,,165000,clean,automatic,sedan,grey,ma,42.0732,-72.6178
western massachusetts,1988,2009,mazda,mazda3,,213708,clean,automatic,sedan,red,ma,41.915593,-72.61482
western massachusetts,5000,2008,mazda,mazda3,excellent,73940,clean,automatic,sedan,black,ma,42.103542,-72.613653
western massachusetts,17990,2017,mazda,mazda3 touring 2.5,good,44997,clean,other,hatchback,,ma,42.11,-72.53
western massachusetts,1988,2009,mazda,mazda3,,213708,clean,automatic,sedan,red,ma,41.915593,-72.61482
western massachusetts,1988,2009,mazda,mazda3,,213708,clean,automatic,sedan,red,ma,41.915593,-72.61482
western massachusetts,23000,2019,mazda,3,excellent,6249,clean,automatic,hatchback,grey,ma,42.499401,-72.749735
worcester / central MA,7991,2012,mazda,mazda3,,107594,clean,automatic,,,ma,42.20939,-71.808262
worcester / central MA,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,ma,42.26,-71.8
worcester / central MA,4800,2007,mazda,mazda3,,107000,clean,automatic,,,ma,41.9296,-71.3009
worcester / central MA,7995,2012,mazda,mazda3 i touring,like new,62100,clean,automatic,sedan,grey,ma,42.1655,-71.886
worcester / central MA,1988,2009,mazda,mazda3,,213708,clean,automatic,sedan,red,ma,41.915593,-72.61482
worcester / central MA,5500,2012,mazda,3i,good,142000,clean,automatic,,white,ma,42.083946,-71.639458
worcester / central MA,2500,2007,mazda,3,good,149800,clean,automatic,sedan,blue,ma,42.2714,-71.8112
worcester / central MA,15590,2015,mazda,mazda3 i sv sedan 4d,good,51321,clean,other,sedan,brown,ma,42.26,-71.8
ann arbor,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,mi,42.27,-83.73
ann arbor,2000,2008,mazda,3,good,139460,clean,automatic,,blue,mi,42.2272,-83.5787
detroit metro,6500,2012,mazda,3,good,99887,clean,automatic,sedan,black,mi,42.4086,-83.4978
detroit metro,19990,2018,mazda,mazda3 touring hatchback,good,14063,clean,other,hatchback,blue,mi,42.46,-83.37
detroit metro,18990,2018,mazda,mazda3 touring sedan 4d,good,18553,clean,other,sedan,white,mi,42.22,-83.36
detroit metro,3500,2008,mazda,3,good,178000,clean,manual,hatchback,white,mi,42.460257,-83.147853
flint,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,mi,43.02,-83.69
flint,5995,2014,mazda,3,,1,clean,automatic,,,mi,43.1824,-84.1122
grand rapids,15999,2017,mazda,3 touring,like new,42072,clean,automatic,sedan,grey,mi,42.7171,-85.789
grand rapids,7639,2010,mazda,mazda3 s sport 4d hatchback automatic,,77745,clean,automatic,wagon,silver,mi,43.04587,-85.6071
grand rapids,5995,2014,mazda,3,,1,clean,automatic,,,mi,43.1824,-84.1122
holland,5400,2011,mazda,mazda3,excellent,104500,clean,automatic,,black,mi,42.804907,-86.071379
holland,6950,2010,mazda,mazda3,good,115397,clean,automatic,sedan,blue,mi,42.912954,-85.680286
jackson,4500,2011,mazda,3,fair,213000,lien,manual,mini-van,blue,mi,42.2634,-84.4083
kalamazoo,3900,2007,mazda,3 hatchback,,166500,clean,automatic,,,mi,42.3024,-85.5882
kalamazoo,6950,2010,mazda,mazda3,good,115397,clean,automatic,sedan,blue,mi,42.912954,-85.680286
kalamazoo,5495,2010,mazda,mazda3,good,93203,clean,automatic,sedan,black,mi,42.477134,-82.949564
lansing,6950,2010,mazda,mazda3,good,115397,clean,automatic,sedan,blue,mi,42.912954,-85.680286
lansing,5995,2014,mazda,3,,1,clean,automatic,,,mi,43.1824,-84.1122
muskegon,6950,2010,mazda,mazda3,good,115397,clean,automatic,sedan,blue,mi,42.912954,-85.680286
saginaw-midland-baycity,3495,2006,mazda,3,good,136294,clean,automatic,sedan,silver,mi,43.4248,-83.9745
saginaw-midland-baycity,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,mi,43.41,-83.94
duluth / superior,6995,2009,mazda,mazda3,excellent,146772,clean,automatic,,grey,mn,46.843343,-92.254963
minneapolis / st paul,9800,2015,mazda,mazda3,excellent,93000,clean,manual,hatchback,red,mn,45.1824,-92.9452
minneapolis / st paul,19990,2018,mazda,mazda3 touring hatchback,good,14063,clean,other,hatchback,blue,mn,43.82,-91.23
minneapolis / st paul,19990,2018,mazda,mazda3 touring sedan 4d,good,16524,clean,other,sedan,black,mn,45.034712,-93.049396
minneapolis / st paul,5995,2008,mazda,3,good,108213,clean,automatic,,blue,mn,46.012979,-92.77556
minneapolis / st paul,18590,2014,mazda,mazda3 s grand touring,good,42371,clean,other,sedan,silver,mn,44.98,-93.56
minneapolis / st paul,16990,2015,mazda,mazda3 s grand touring,good,50811,clean,other,sedan,red,mn,45.20332,-93.39728
minneapolis / st paul,9500,2014,mazda,3,,70608,clean,manual,,,mn,44.9041,-93.749
minneapolis / st paul,7200,2010,mazda,3 hatchback,good,88700,clean,automatic,hatchback,black,mn,44.9497,-93.3373
rochester,3990,2004,mazda,mazda3,excellent,149000,clean,automatic,,,mn,44.0496,-92.4896
jackson,8500,2013,mazda,3,excellent,85939,clean,automatic,sedan,white,ms,32.278352,-90.147605
north mississippi,4900,2009,mazda,3,good,129460,clean,automatic,sedan,blue,ms,34.3831,-88.6674
springfield,13980,2014,mazda,mazda3 i touring,good,94703,clean,automatic,sedan,,mo,37.204246,-93.227256
springfield,16995,2015,mazda,mazda3,good,41000,clean,automatic,hatchback,custom,mo,37.209641,-93.266149
springfield,15500,2018,mazda,3,good,59950,lien,automatic,sedan,blue,mo,37.1668,-93.3085
billings,6000,2010,mazda,mazda3,good,152000,clean,automatic,sedan,black,mt,45.614034,-108.386684
eastern montana,6500,2013,mazda,3,fair,65000,clean,manual,,red,mt,44.1415,-103.2052
kalispell,3200,2006,mazda,3,good,138000,clean,automatic,,grey,mt,48.196,-114.312
missoula,6900,2013,mazda,3,like new,93241,clean,automatic,,,mt,46.9776,-114.0619
missoula,9980,2011,mazda,mazda3,,131239,clean,automatic,sedan,black,mt,47.692931,-117.411632
missoula,0,2010,mazda,mazda3,,135686,clean,automatic,sedan,blue,mt,47.692931,-117.411632
asheville,0,2018,mazda,3,like new,27560,clean,automatic,hatchback,silver,nc,35.665,-82.493
asheville,0,2010,mazda,mazda3,,172513,clean,automatic,sedan,silver,nc,35.275784,-81.534382
asheville,4500,2008,mazda,3,excellent,212256,clean,automatic,coupe,red,nc,35.5258,-82.3985
charlotte,9499,2013,mazda,mazda3,,130112,clean,automatic,hatchback,red,nc,36.024189,-79.802689
charlotte,13988,2016,mazda,mazda3,,57003,clean,manual,sedan,blue,nc,34.940873,-80.969297
charlotte,16997,2020,mazda,3i sport,excellent,1459,rebuilt,automatic,sedan,black,nc,35.080492,-80.675883
charlotte,0,2012,mazda,mazda3,,84092,clean,manual,hatchback,black,nc,35.354893,-80.620315
charlotte,0,2010,mazda,mazda3,,172513,clean,automatic,sedan,silver,nc,35.275784,-81.534382
charlotte,13988,2016,mazda,mazda3,,57003,clean,manual,sedan,blue,nc,34.940873,-80.969297
charlotte,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,nc,35.19,-80.83
charlotte,7500,2014,mazda,3,excellent,113189,clean,automatic,sedan,brown,nc,35.010881,-80.580991
charlotte,0,2013,mazda,3,,136000,clean,automatic,,silver,nc,35.199054,-80.795011
charlotte,0,2008,mazda,mazda3,,124997,clean,automatic,sedan,blue,nc,35.275784,-81.534382
charlotte,4299,2011,mazda,3,excellent,108000,salvage,automatic,sedan,black,nc,35.3314,-80.7372
charlotte,4800,2006,mazda,3,excellent,161775,clean,automatic,,,nc,35.2358,-80.8964
eastern NC,18590,2014,mazda,mazda3 s grand touring,good,42371,clean,other,sedan,silver,nc,35.59,-77.37
fayetteville,7950,2010,mazda,mazda3,,154560,clean,automatic,sedan,white,nc,35.0743,-78.8836
fayetteville,18590,2014,mazda,mazda3 s grand touring,good,42371,clean,other,sedan,silver,nc,35.05,-78.87
fayetteville,7950,2007,mazda,mazda3,,157884,clean,automatic,sedan,blue,nc,35.0743,-78.8836
fayetteville,7950,2010,mazda,mazda3,,154560,clean,automatic,sedan,white,nc,35.0743,-78.8836
